,price_in_rp
1580,470000000.0
1581,484000000.0
1582,785000000.0
1583,1370000000.0
1584,3500000000.0
1585,1140000000.0
1586,780000000.0
1587,1560000000.0
1588,660000000.0
1589,750000000.0
1590,1560000000.0
1591,780000000.0
1592,660000000.0
1593,660000000.0
1594,660000000.0
1595,1020000000.0
1596,1560000000.0
1597,800000000.0
1598,465000000.0
1599,800000000.0
1600,660000000.0
1601,1560000000.0
1602,780000000.0
1603,800000000.0
1604,464000000.0
1605,800000000.0
1606,999000000.0
1607,970000000.0
1608,580000000.0
1609,775000000.0
1610,70000000.0
1611,660000000.0
1612,725000000.0
1613,559000000.0
1614,995000000.0
1615,725000000.0
1616,699000000.0
1617,1350000000.0
1618,615000000.0
1619,220000000.0
1620,500000000.0
1621,1100000000.0
1622,1920000000.0
1623,2040000000.0
1624,1560000000.0
1625,1920000000.0
1626,1100000000.0
1627,1100000000.0
1628,1560000000.0
1629,1500000000.0
1630,1980000000.0
1631,699000000.0
1632,960000000.0
1633,1100000000.0
1634,1920000000.0
1635,2040000000.0
1636,1560000000.0
1637,1500000000.0
1638,2040000000.0
1639,1650000000.0
1640,1500000000.0
1641,1410000000.0
1642,1500000000.0
1643,1100000000.0
1644,1410000000.0
1645,1410000000.0
1646,1920000000.0
1647,1560000000.0
1648,295000000.0
1649,1720000000.0
1650,1430000000.0
1651,2900000000.0
1652,1500000000.0
1653,1020000000.0
1654,1500000000.0
1655,900000000.0
1656,840000000.0
1657,840000000.0
1658,800000000.0
1659,1020000000.0
1660,945000000.0
1661,1020000000.0
1662,945000000.0
1663,1500000000.0
1664,897000000.0
1665,900000000.0
1666,1200000000.0
1667,840000000.0
1668,1200000000.0
1669,1020000000.0
1670,1500000000.0
1671,1300000000.0
1672,1000000000.0
1673,1850000000.0
1674,1080000000.0
1675,2280000000.0
1676,900000000.0
1677,900000000.0
1678,870000000.0
1679,1080000000.0
1680,1080000000.0
1681,2280000000.0
1682,1560000000.0
1683,900000000.0
1684,1800000000.0
1685,1800000000.0
1686,1800000000.0
1687,1800000000.0
1688,2040000000.0
1689,4200000000.0
1690,658000000.0
1691,2280000000.0
1692,780000000.0
1693,1560000000.0
1694,900000000.0
1695,1560000000.0
1696,900000000.0
1697,2040000000.0
1698,900000000.0
1699,2280000000.0
1700,1560000000.0
1701,4200000000.0
1702,800000000.0
1703,556000000.0
1704,651000000.0
1705,995000000.0
1706,1200000000.0
1707,1200000000.0
1708,1100000000.0
1709,485000000.0
1710,1400000000.0
1711,1980000000.0
1712,1650000000.0
1713,1680000000.0
1714,750000000.0
1715,950000000.0
1716,6500000000.0
1717,1400000000.0
1718,1150000000.0
1719,960000000.0
1720,1400000000.0
1721,1980000000.0
1722,2520000000.0
1723,1560000000.0
1724,1500000000.0
1725,1920000000.0
1726,1560000000.0
1727,1400000000.0
1728,2520000000.0
1729,2520000000.0
1730,1980000000.0
1731,2640000000.0
1732,2040000000.0
1733,1650000000.0
1734,1410000000.0
1735,1200000000.0
1736,1650000000.0
1737,1900000000.0
1738,2200000000.0
1739,2700000000.0
1740,2550000000.0
1741,1480000000.0
1742,5700000000.0
1743,3500000000.0
1744,1570000000.0
1745,970000000.0
1746,1950000000.0
1747,3000000000.0
1748,4000000000.0
1749,750000000.0
1750,800000000.0
1751,2500000000.0
1752,890000000.0
1753,2200000000.0
1754,4200000000.0
1755,4000000000.0
1756,3500000000.0
1757,6850000000.0
1758,3950000000.0
1759,1900000000.0
1760,6200000000.0
1761,5800000000.0
1762,4500000000.0
1763,1090000000.0
1764,680000000.0
1765,2750000000.0
1766,1650000000.0
1767,2280000000.0
1768,1500000000.0
1769,1650000000.0
1770,1200000000.0
1771,1350000000.0
1772,525000000.0
1773,2130000000.0
1774,1450000000.0
1775,1480000000.0
1776,1590000000.0
1777,1170000000.0
1778,2520000000.0
1779,4300000000.0
1780,1170000000.0
1781,400000000.0
1782,1560000000.0
1783,750000000.0
1784,660000000.0
1785,960000000.0
1786,660000000.0
1787,1200000000.0
1788,1560000000.0
1789,793000000.0
1790,1560000000.0
1791,484000000.0
1792,300000000.0
1793,750000000.0
1794,235000000.0
1795,1320000000.0
1796,660000000.0
1797,900000000.0
1798,1260000000.0
1799,1320000000.0
1800,750000000.0
1801,780000000.0
1802,1200000000.0
1803,750000000.0
1804,660000000.0
1805,1200000000.0
1806,1020000000.0
1807,1560000000.0
1808,901000000.0
1809,901000000.0
1810,1110000000.0
1811,485000000.0
1812,4000000000.0
1813,1200000000.0
1814,800000000.0
1815,750000000.0
1816,600000000.0
1817,650000000.0
1818,917000000.0
1819,950000000.0
1820,955000000.0
1821,1870000000.0
1822,285000000.0
1823,1330000000.0
1824,2490000000.0
1825,2280000000.0
1826,230000000.0
1827,3500000000.0
1828,800000000.0
1829,387000000.0
1830,485000000.0
1831,525000000.0
1832,1600000000.0
1833,445000000.0
1834,1450000000.0
1835,200000000.0
1836,1800000000.0
1837,750000000.0
1838,650000000.0
1839,2280000000.0
1840,1670000000.0
1841,1410000000.0
1842,1330000000.0
1843,1940000000.0
1844,2790000000.0
1845,1330000000.0
1846,508000000.0
1847,1500000000.0
1848,583000000.0
1849,622000000.0
1850,1600000000.0
1851,1100000000.0
1852,799000000.0
1853,590000000.0
1854,755000000.0
1855,1230000000.0
1856,1200000000.0
1857,1200000000.0
1858,500000000.0
1859,699000000.0
1860,1800000000.0
1861,2600000000.0
1862,1200000000.0
1863,875000000.0
1864,945000000.0
1865,660000000.0
1866,660000000.0
1867,690000000.0
1868,350000000.0
1869,800000000.0
1870,1250000000.0
1871,690000000.0
1872,950000000.0
1873,1800000000.0
1874,2520000000.0
1875,1100000000.0
1876,1150000000.0
1877,1150000000.0
1878,995000000.0
1879,756000000.0
1880,1440000000.0
1881,725000000.0
1882,1350000000.0
1883,950000000.0
1884,1600000000.0
1885,995000000.0
1886,2300000000.0
1887,1400000000.0
1888,1700000000.0
1889,1400000000.0
1890,1700000000.0
1891,995000000.0
1892,1420000000.0
1893,2300000000.0
1894,1950000000.0
1895,770000000.0
1896,1350000000.0
1897,900000000.0
1898,4200000000.0
1899,1560000000.0
1900,1050000000.0
1901,1560000000.0
1902,4900000000.0
1903,1730000000.0
1904,1200000000.0
1905,1220000000.0
1906,4900000000.0
1907,1000000000.0
1908,350000000.0
1909,660000000.0
1910,1300000000.0
1911,870000000.0
1912,890000000.0
1913,800000000.0
1914,1170000000.0
1915,1250000000.0
1916,1100000000.0
1917,1450000000.0
1918,900000000.0
1919,1300000000.0
1920,2310000000.0
1921,1430000000.0
1922,575000000.0
1923,3200000000.0
1924,485000000.0
1925,506000000.0
1926,980000000.0
1927,846000000.0
1928,1170000000.0
1929,1170000000.0
1930,1850000000.0
1931,6800000000.0
1932,1650000000.0
1933,2400000000.0
1934,3550000000.0
1935,2400000000.0
1936,3550000000.0
1937,2600000000.0
1938,3700000000.0
1939,2200000000.0
1940,2100000000.0
1941,1800000000.0
1942,4700000000.0
1943,3000000000.0
1944,5500000000.0
1945,4000000000.0
1946,6300000000.0
1947,3000000000.0
1948,2200000000.0
1949,2700000000.0
1950,2600000000.0
1951,4700000000.0
1952,3950000000.0
1953,5500000000.0
1954,3000000000.0
1955,3350000000.0
1956,6500000000.0
1957,1850000000.0
1958,2300000000.0
1959,1350000000.0
1960,2500000000.0
1961,2700000000.0
1962,2600000000.0
1963,2500000000.0
1964,5500000000.0
1965,1590000000.0
1966,2400000000.0
1967,4300000000.0
1968,3750000000.0
1969,2750000000.0
1970,3100000000.0
1971,3500000000.0
1972,1710000000.0
1973,1950000000.0
1974,2300000000.0
1975,2400000000.0
1976,1550000000.0
1977,695000000.0
1978,2640000000.0
1979,4500000000.0
1980,2640000000.0
1981,1950000000.0
1982,1450000000.0
1983,3700000000.0
1984,2000000000.0
1985,3200000000.0
1986,1950000000.0
1987,1950000000.0
1988,1650000000.0
1989,2640000000.0
1990,1250000000.0
1991,5500000000.0
1992,2500000000.0
1993,3700000000.0
1994,3720000000.0
1995,4000000000.0
1996,2400000000.0
1997,4500000000.0
1998,4500000000.0
1999,2900000000.0
2000,2500000000.0
2001,1520000000.0
2002,3500000000.0
2003,1400000000.0
2004,3600000000.0
2005,4950000000.0
2006,1900000000.0
2007,1550000000.0
2008,5500000000.0
2009,2750000000.0
2010,2300000000.0
2011,1450000000.0
2012,4950000000.0
2013,1300000000.0
2014,1680000000.0
2015,1290000000.0
2016,3500000000.0
2017,6000000000.0
2018,5750000000.0
2019,4000000000.0
2020,4800000000.0
2021,4000000000.0
2022,2700000000.0
2023,949000000.0
2024,7700000000.0
2025,2350000000.0
2026,3150000000.0
2027,5500000000.0
2028,7500000000.0
2029,2300000000.0
2030,3000000000.0
2031,4000000000.0
2032,5000000000.0
2033,7700000000.0
2034,3150000000.0
2035,4700000000.0
2036,4100000000.0
2037,1950000000.0
2038,6750000000.0
2039,3000000000.0
2040,3100000000.0
2041,1350000000.0
2042,2900000000.0
2043,2900000000.0
2044,4900000000.0
2045,2350000000.0
2046,6800000000.0
2047,3000000000.0
2048,6750000000.0
2049,5990000000.0
2050,5700000000.0
2051,4300000000.0
2052,4000000000.0
2053,5700000000.0
2054,7000000000.0
2055,5200000000.0
2056,2400000000.0
2057,7000000000.0
2058,4200000000.0
2059,4750000000.0
2060,5350000000.0
2061,6000000000.0
2062,6900000000.0
2063,5500000000.0
2064,1750000000.0
2065,3600000000.0
2066,6000000000.0
2067,4500000000.0
2068,1300000000.0
2069,4600000000.0
2070,3200000000.0
2071,2600000000.0
2072,2340000000.0
2073,2340000000.0
2074,4200000000.0
2075,2340000000.0
2076,6250000000.0
2077,5900000000.0
2078,1750000000.0
2079,1880000000.0
2080,2200000000.0
2081,2850000000.0
2082,1880000000.0
2083,2200000000.0
2084,2500000000.0
2085,2550000000.0
2086,2300000000.0
2087,2300000000.0
2088,1550000000.0
2089,1850000000.0
2090,2150000000.0
2091,1850000000.0
2092,2150000000.0
2093,2300000000.0
2094,2300000000.0
2095,3200000000.0
2096,1950000000.0
2097,408000000.0
2098,495000000.0
2099,418000000.0
2100,495000000.0
2101,330000000.0
2102,418000000.0
2103,418000000.0
2104,1400000000.0
2105,2900000000.0
2106,5400000000.0
2107,2900000000.0
2108,5400000000.0
2109,3200000000.0
2110,2200000000.0
2111,5000000000.0
2112,2400000000.0
2113,3000000000.0
2114,4300000000.0
2115,2700000000.0
2116,2400000000.0
2117,3950000000.0
2118,3300000000.0
2119,3300000000.0
2120,3100000000.0
2121,1180000000.0
2122,2350000000.0
2123,4900000000.0
2124,3200000000.0
2125,1600000000.0
2126,2450000000.0
2127,2520000000.0
2128,1400000000.0
2129,2520000000.0
2130,1400000000.0
2131,2520000000.0
2132,2000000000.0
2133,1550000000.0
2134,2600000000.0
2135,1700000000.0
2136,1050000000.0
2137,2350000000.0
2138,2540000000.0
2139,2000000000.0
2140,7390000000.0
2141,4100000000.0
2142,5900000000.0
2143,2600000000.0
2144,6250000000.0
2145,2800000000.0
2146,6600000000.0
2147,5200000000.0
2148,6800000000.0
2149,3200000000.0
2150,2520000000.0
2151,506000000.0
2152,1470000000.0
2153,3800000000.0
2154,1300000000.0
2155,506000000.0
2156,1470000000.0
2157,1480000000.0
2158,7000000000.0
2159,4800000000.0
2160,7100000000.0
2161,6200000000.0
2162,4900000000.0
2163,7190000000.0
2164,6500000000.0
2165,3990000000.0
2166,5100000000.0
2167,6500000000.0
2168,5200000000.0
2169,4900000000.0
2170,7200000000.0
2171,4600000000.0
2172,4850000000.0
2173,5200000000.0
2174,3990000000.0
2175,6000000000.0
2176,5000000000.0
2177,6500000000.0
2178,4850000000.0
2179,3990000000.0
2180,4500000000.0
2181,800000000.0
2182,1150000000.0
2183,1150000000.0
2184,1500000000.0
2185,2400000000.0
2186,2400000000.0
2187,4700000000.0
2188,3390000000.0
2189,4700000000.0
2190,3500000000.0
2191,3350000000.0
2192,3800000000.0
2193,1270000000.0
2194,1450000000.0
2195,1800000000.0
2196,4500000000.0
2197,5500000000.0
2198,2600000000.0
2199,3300000000.0
2200,2500000000.0
2201,709000000.0
2202,2600000000.0
2203,709000000.0
2204,2100000000.0
2205,2600000000.0
2206,2000000000.0
2207,1080000000.0
2208,3000000000.0
2209,1270000000.0
2210,3100000000.0
2211,5900000000.0
2212,7500000000.0
2213,7000000000.0
2214,440000000.0
2215,5600000000.0
2216,640000000.0
2217,2090000000.0
2218,1140000000.0
2219,2090000000.0
2220,935000000.0
2221,1140000000.0
2222,4550000000.0
2223,1880000000.0
2224,5000000000.0
2225,5200000000.0
2226,5200000000.0
2227,5000000000.0
2228,858000000.0
2229,780000000.0
2230,1900000000.0
2231,1100000000.0
2232,858000000.0
2233,783000000.0
2234,859000000.0
2235,443000000.0
2236,780000000.0
2237,4650000000.0
2238,562000000.0
2239,528000000.0
2240,562000000.0
2241,528000000.0
2242,562000000.0
2243,921000000.0
2244,869000000.0
2245,998000000.0
2246,920000000.0
2247,2340000000.0
2248,895000000.0
2249,5700000000.0
2250,782000000.0
2251,782000000.0
2252,1000000000.0
2253,2200000000.0
2254,2520000000.0
2255,2000000000.0
2256,2000000000.0
2257,764000000.0
2258,485000000.0
2259,764000000.0
2260,485000000.0
2261,762000000.0
2262,762000000.0
2263,389000000.0
2264,625000000.0
2265,477000000.0
2266,477000000.0
2267,477000000.0
2268,477000000.0
2269,599000000.0
2270,534000000.0
2271,500000000.0
2272,444000000.0
2273,3000000000.0
2274,4800000000.0
2275,1900000000.0
2276,4190000000.0
2277,4190000000.0
2278,4400000000.0
2279,2400000000.0
2280,1900000000.0
2281,2640000000.0
2282,1950000000.0
2283,1050000000.0
2284,4800000000.0
2285,2700000000.0
2286,6700000000.0
2287,2900000000.0
2288,2850000000.0
2289,2550000000.0
2290,7000000000.0
2291,7500000000.0
2292,595000000.0
2293,1400000000.0
2294,7000000000.0
2295,5750000000.0
2296,5250000000.0
2297,1550000000.0
2298,920000000.0
2299,3650000000.0
2300,3650000000.0
2301,3450000000.0
2302,3450000000.0
2303,4500000000.0
2304,3650000000.0
2305,3650000000.0
2306,1970000000.0
2307,5000000000.0
2308,6100000000.0
2309,7500000000.0
2310,5000000000.0
2311,4700000000.0
2312,451000000.0
2313,568000000.0
2314,700000000.0
2315,1280000000.0
2316,900000000.0
2317,4200000000.0
2318,3600000000.0
2319,4500000000.0
2320,3750000000.0
2321,3700000000.0
2322,3000000000.0
2323,3200000000.0
2324,2700000000.0
2325,2400000000.0
2326,2520000000.0
2327,1500000000.0
2328,2340000000.0
2329,1100000000.0
2330,1900000000.0
2331,1100000000.0
2332,1500000000.0
2333,1450000000.0
2334,4500000000.0
2335,4600000000.0
2336,5000000000.0
2337,1500000000.0
2338,5700000000.0
2339,5500000000.0
2340,4200000000.0
2341,1600000000.0
2342,525000000.0
2343,475000000.0
2344,477000000.0
2345,477000000.0
2346,2750000000.0
2347,2750000000.0
2348,2500000000.0
2349,3800000000.0
2350,1300000000.0
2351,1100000000.0
2352,1500000000.0
2353,2550000000.0
2354,2050000000.0
2355,725000000.0
2356,1050000000.0
2357,1050000000.0
2358,919000000.0
2359,1500000000.0
2360,2300000000.0
2361,3200000000.0
2362,2500000000.0
2363,3800000000.0
2364,7500000000.0
2365,3480000000.0
2366,3950000000.0
2367,4500000000.0
2368,3800000000.0
2369,2500000000.0
2370,3770000000.0
2371,885000000.0
2372,6900000000.0
2373,4000000000.0
2374,3800000000.0
2375,2600000000.0
2376,2250000000.0
2377,6300000000.0
2378,3250000000.0
2379,3300000000.0
2380,4500000000.0
2381,5800000000.0
2382,1600000000.0
2383,2110000000.0
2384,4500000000.0
2385,6500000000.0
2386,1370000000.0
2387,4100000000.0
2388,3900000000.0
2389,1550000000.0
2390,3800000000.0
2391,3800000000.0
2392,565000000.0
2393,3200000000.0
2394,3830000000.0
2395,5860000000.0
2396,3190000000.0
2397,3750000000.0
2398,5050000000.0
2399,6940000000.0
2400,4270000000.0
2401,4270000000.0
2402,3830000000.0
2403,3190000000.0
2404,7500000000.0
2405,7500000000.0
2406,3190000000.0
2407,3830000000.0
2408,3830000000.0
2409,3830000000.0
2410,5300000000.0
2411,4270000000.0
2412,5050000000.0
2413,3830000000.0
2414,6660000000.0
2415,3830000000.0
2416,5860000000.0
2417,5050000000.0
2418,5860000000.0
2419,5050000000.0
2420,5860000000.0
2421,3830000000.0
2422,5050000000.0
2423,3830000000.0
2424,4440000000.0
2425,4270000000.0
2426,3830000000.0
2427,1320000000.0
2428,5860000000.0
2429,3830000000.0
2430,5050000000.0
2431,3830000000.0
2432,5050000000.0
2433,5860000000.0
2434,1200000000.0
2435,6630000000.0
2436,4980000000.0
2437,3190000000.0
2438,4270000000.0
2439,5860000000.0
2440,3830000000.0
2441,3830000000.0
2442,1200000000.0
2443,1320000000.0
2444,1800000000.0
2445,1530000000.0
2446,6660000000.0
2447,2690000000.0
2448,3190000000.0
2449,3500000000.0
2450,2600000000.0
2451,3830000000.0
2452,4980000000.0
2453,4270000000.0
2454,5350000000.0
2455,6660000000.0
2456,2800000000.0
2457,4440000000.0
2458,4440000000.0
2459,6660000000.0
2460,3830000000.0
2461,7670000000.0
2462,1860000000.0
2463,1680000000.0
2464,3190000000.0
2465,4270000000.0
2466,3760000000.0
2467,960000000.0
2468,5050000000.0
2469,6660000000.0
2470,3710000000.0
2471,3190000000.0
2472,5100000000.0
2473,3250000000.0
2474,6650000000.0
2475,5350000000.0
2476,6660000000.0
2477,7500000000.0
2478,3830000000.0
2479,4440000000.0
2480,4500000000.0
2481,5500000000.0
2482,3830000000.0
2483,3190000000.0
2484,3830000000.0
2485,5860000000.0
2486,5050000000.0
2487,5000000000.0
2488,2200000000.0
2489,2300000000.0
2490,2390000000.0
2491,7650000000.0
2492,3200000000.0
2493,3800000000.0
2494,7500000000.0
2495,2960000000.0
2496,5050000000.0
2497,7100000000.0
2498,2700000000.0
2499,1440000000.0
2500,2400000000.0
2501,7100000000.0
2502,1060000000.0
2503,2220000000.0
2504,889000000.0
2505,1440000000.0
2506,4800000000.0
2507,4800000000.0
2508,1440000000.0
2509,1320000000.0
2510,650000000.0
2511,6930000000.0
2512,2320000000.0
2513,2220000000.0
2514,1020000000.0
2515,2600000000.0
2516,3300000000.0
2517,3500000000.0
2518,2500000000.0
2519,4300000000.0
2520,5320000000.0
2521,1940000000.0
2522,3100000000.0
2523,4900000000.0
2524,2550000000.0
2525,2300000000.0
2526,1200000000.0
2527,3700000000.0
2528,3800000000.0
2529,2600000000.0
2530,1950000000.0
2531,1550000000.0
2532,1280000000.0
2533,1600000000.0
2534,2800000000.0
2535,2950000000.0
2536,4540000000.0
2537,2900000000.0
2538,3550000000.0
2539,2000000000.0
2540,3400000000.0
2541,1850000000.0
2542,2960000000.0
2543,2190000000.0
2544,4100000000.0
2545,3300000000.0
2546,7500000000.0
2547,2000000000.0
2548,1940000000.0
2549,2270000000.0
2550,1400000000.0
2551,3450000000.0
2552,3300000000.0
2553,3800000000.0
2554,4750000000.0
2555,3400000000.0
2556,2450000000.0
2557,4900000000.0
2558,3100000000.0
2559,3500000000.0
2560,5280000000.0
2561,2600000000.0
2562,2200000000.0
2563,5800000000.0
2564,3000000000.0
2565,5100000000.0
2566,1460000000.0
2567,6930000000.0
2568,1950000000.0
2569,1950000000.0
2570,3500000000.0
2571,900000000.0
2572,2600000000.0
2573,755000000.0
2574,785000000.0
2575,3550000000.0
2576,2600000000.0
2577,3600000000.0
2578,4500000000.0
2579,2600000000.0
2580,3650000000.0
2581,1200000000.0
2582,3500000000.0
2583,2100000000.0
2584,2720000000.0
2585,2960000000.0
2586,5050000000.0
2587,5500000000.0
2588,3120000000.0
2589,2700000000.0
2590,1020000000.0
2591,4000000000.0
2592,7400000000.0
2593,1250000000.0
2594,1200000000.0
2595,3840000000.0
2596,2800000000.0
2597,1000000000.0
2598,1700000000.0
2599,1300000000.0
2600,1800000000.0
2601,599000000.0
2602,3000000000.0
2603,2150000000.0
2604,5300000000.0
2605,1450000000.0
2606,4100000000.0
2607,1600000000.0
2608,3500000000.0
2609,4990000000.0
2610,1850000000.0
2611,1580000000.0
2612,5000000000.0
2613,1000000000.0
2614,900000000.0
2615,3100000000.0
2616,4200000000.0
2617,1700000000.0
2618,1490000000.0
